,problem,neurons_1,neurons_2,neurons_3,activation,learning_rate,lambda_2,momentum,test_number,abs_error,rel_error
1264,1,20,0,0,1,0.025118864315095794,0.01,0.01,1,0.00034261202575073234,0.0007430040411745365
1265,1,20,0,0,1,0.025118864315095794,0.01,0.01,2,0.0003425353880852084,0.0007428378412430959
1266,1,20,0,0,1,0.025118864315095794,0.01,0.1,0,0.00020565235186368501,0.0004459870554074942
1267,1,20,0,0,1,0.025118864315095794,0.01,0.1,1,0.00030964131825594486,0.0006715022634557539
1268,1,20,0,0,1,0.025118864315095794,0.01,0.1,2,0.0002859359692099552,0.0006200937640020957
1269,1,20,0,0,1,0.1,0.0,0.0,0,0.06109857233897374,0.13250114632835594
1270,1,20,0,0,1,0.1,0.0,0.0,1,0.08545789620798871,0.1853278853644383
1271,1,20,0,0,1,0.1,0.0,0.0,2,0.07055262742061906,0.15300364070448663
1272,1,20,0,0,1,0.1,0.0,0.01,0,0.05906903125829958,0.12809979111799402
1273,1,20,0,0,1,0.1,0.0,0.01,1,0.042018938766472884,0.09112418409991557
1274,1,20,0,0,1,0.1,0.0,0.01,2,0.04455898200538783,0.0966326375382807
1275,1,20,0,0,1,0.1,0.0,0.1,0,0.06913616381740294,0.14993183323053672
1276,1,20,0,0,1,0.1,0.0,0.1,1,0.043493039015643734,0.09432098502898509
1277,1,20,0,0,1,0.1,0.0,0.1,2,0.040366485895221,0.08754059955264143
1278,1,20,0,0,1,0.1,0.001,0.0,0,0.030528459450214936,0.0662054073923416
1279,1,20,0,0,1,0.1,0.001,0.0,1,0.06426564227010975,0.1393693984054983
1280,1,20,0,0,1,0.1,0.001,0.0,2,0.08866576921479866,0.1922846248496092
1281,1,20,0,0,1,0.1,0.001,0.01,0,0.05580110501837727,0.12101281745674508
1282,1,20,0,0,1,0.1,0.001,0.01,1,0.06824665395079717,0.14800280162662696
1283,1,20,0,0,1,0.1,0.001,0.01,2,0.036697483168617824,0.07958383315784501
1284,1,20,0,0,1,0.1,0.001,0.1,0,0.04643487074438496,0.10070077528334259
1285,1,20,0,0,1,0.1,0.001,0.1,1,0.05645797323957389,0.12243733179420534
1286,1,20,0,0,1,0.1,0.001,0.1,2,0.06458451461628754,0.14006091949647506
1287,1,20,0,0,1,0.1,0.01,0.0,0,0.12689808384858978,0.2751969634171717
1288,1,20,0,0,1,0.1,0.01,0.0,1,0.08021596056352971,0.1739599850145436
1289,1,20,0,0,1,0.1,0.01,0.0,2,0.06354345466446867,0.13780322947636714
1290,1,20,0,0,1,0.1,0.01,0.01,0,0.06736540367771127,0.14609168215335613
1291,1,20,0,0,1,0.1,0.01,0.01,1,0.07815067617218745,0.1694811152329603
1292,1,20,0,0,1,0.1,0.01,0.01,2,0.03404172009614014,0.07382442441867641
1293,1,20,0,0,1,0.1,0.01,0.1,0,0.06181928810349489,0.1340641233558086
1294,1,20,0,0,1,0.1,0.01,0.1,1,0.034987736204427904,0.0758759980315227
1295,1,20,0,0,1,0.1,0.01,0.1,2,0.04756514658862531,0.10315194295053808
1296,1,20,0,0,2,0.0001,0.0,0.0,0,0.013456514675663922,0.029182410518821023
1297,1,20,0,0,2,0.0001,0.0,0.0,1,0.007013091223522363,0.015208908994904574
1298,1,20,0,0,2,0.0001,0.0,0.0,2,0.04134808477500027,0.08966933958413997
1299,1,20,0,0,2,0.0001,0.0,0.01,0,0.024073193216491623,0.05220622307298121
1300,1,20,0,0,2,0.0001,0.0,0.01,1,0.04711337446820004,0.1021722093570355
1301,1,20,0,0,2,0.0001,0.0,0.01,2,0.010869244231002124,0.023571538011404238
1302,1,20,0,0,2,0.0001,0.0,0.1,0,0.0571186330525951,0.12387006875036083
1303,1,20,0,0,2,0.0001,0.0,0.1,1,0.022285544334706052,0.048329446300603186
1304,1,20,0,0,2,0.0001,0.0,0.1,2,0.06843604545181631,0.14841352466039376
1305,1,20,0,0,2,0.0001,0.001,0.0,0,0.009646350325498836,0.02091951459884102
1306,1,20,0,0,2,0.0001,0.001,0.0,1,0.011120052648217296,0.02411545256648481
1307,1,20,0,0,2,0.0001,0.001,0.0,2,0.02095417688991076,0.04544218223097937
1308,1,20,0,0,2,0.0001,0.001,0.01,0,0.035661395676229286,0.07733692663969739
1309,1,20,0,0,2,0.0001,0.001,0.01,1,0.044216446288190915,0.09588979898331096
1310,1,20,0,0,2,0.0001,0.001,0.01,2,0.053281896204017236,0.11554954650024389
1311,1,20,0,0,2,0.0001,0.001,0.1,0,0.061116385957487064,0.13253977775267428
1312,1,20,0,0,2,0.0001,0.001,0.1,1,0.0285737846172134,0.06196641053599965
1313,1,20,0,0,2,0.0001,0.001,0.1,2,0.007953367754952242,0.017248035500003565
1314,1,20,0,0,2,0.0001,0.01,0.0,0,0.01378587886200207,0.02989668469215507
1315,1,20,0,0,2,0.0001,0.01,0.0,1,0.005324456813525321,0.011546859515044774
1316,1,20,0,0,2,0.0001,0.01,0.0,2,0.07576103829432293,0.16429883770984482
1317,1,20,0,0,2,0.0001,0.01,0.01,0,0.003242792082129214,0.007032466582080111
1318,1,20,0,0,2,0.0001,0.01,0.01,1,0.003961103802171882,0.008590230089199487
1319,1,20,0,0,2,0.0001,0.01,0.01,2,0.022892846934706886,0.04964647037478065
1320,1,20,0,0,2,0.0001,0.01,0.1,0,0.03664782709375037,0.07947614673261068
1321,1,20,0,0,2,0.0001,0.01,0.1,1,0.011570776989889883,0.025092913899269764
1322,1,20,0,0,2,0.0001,0.01,0.1,2,0.005632044845957968,0.012213908929360006
1323,1,20,0,0,2,0.00039810717055349735,0.0,0.0,0,0.01295650118409569,0.028098058491004933
1324,1,20,0,0,2,0.00039810717055349735,0.0,0.0,1,0.005686693555817805,0.012332422610197277
1325,1,20,0,0,2,0.00039810717055349735,0.0,0.0,2,0.012532579325153479,0.027178722242821262
1326,1,20,0,0,2,0.00039810717055349735,0.0,0.01,0,0.009364085236584373,0.020307381673015115
1327,1,20,0,0,2,0.00039810717055349735,0.0,0.01,1,0.010421689951820436,0.022600951420497804
1328,1,20,0,0,2,0.00039810717055349735,0.0,0.01,2,0.01847496286312836,0.040065645792132606
1329,1,20,0,0,2,0.00039810717055349735,0.0,0.1,0,0.01092138358298302,0.02368460978447216
1330,1,20,0,0,2,0.00039810717055349735,0.0,0.1,1,0.016584430550951646,0.0359657513274231
1331,1,20,0,0,2,0.00039810717055349735,0.0,0.1,2,0.002397197418035902,0.005198671486183327
1332,1,20,0,0,2,0.00039810717055349735,0.001,0.0,0,0.005870079654242345,0.012730122054418766
1333,1,20,0,0,2,0.00039810717055349735,0.001,0.0,1,0.006417196971127961,0.01391662558286858
1334,1,20,0,0,2,0.00039810717055349735,0.001,0.0,2,0.012455807068592749,0.02701223043112925
1335,1,20,0,0,2,0.00039810717055349735,0.001,0.01,0,0.004899011287489296,0.01062421897301553
1336,1,20,0,0,2,0.00039810717055349735,0.001,0.01,1,0.015464635932593488,0.03353731372397791
1337,1,20,0,0,2,0.00039810717055349735,0.001,0.01,2,0.020708861831836536,0.0449101808246927
1338,1,20,0,0,2,0.00039810717055349735,0.001,0.1,0,0.012686925063238676,0.027513443439148456
1339,1,20,0,0,2,0.00039810717055349735,0.001,0.1,1,0.010266886859144888,0.022265238384178612
1340,1,20,0,0,2,0.00039810717055349735,0.001,0.1,2,0.01615976469896747,0.035044801622048094
1341,1,20,0,0,2,0.00039810717055349735,0.01,0.0,0,0.004341512908672696,0.009415202600921355
1342,1,20,0,0,2,0.00039810717055349735,0.01,0.0,1,0.013959161296747761,0.030272472871214155
1343,1,20,0,0,2,0.00039810717055349735,0.01,0.0,2,0.007217500330396623,0.01565219989261215
1344,1,20,0,0,2,0.00039810717055349735,0.01,0.01,0,0.004489293923862413,0.00973568724022798
1345,1,20,0,0,2,0.00039810717055349735,0.01,0.01,1,0.009872192344855257,0.02140928588658596
1346,1,20,0,0,2,0.00039810717055349735,0.01,0.01,2,0.015394588295949028,0.033385405229267265
1347,1,20,0,0,2,0.00039810717055349735,0.01,0.1,0,0.013524057188684893,0.029328886288361517
1348,1,20,0,0,2,0.00039810717055349735,0.01,0.1,1,0.008195674359751505,0.01777351263751688
1349,1,20,0,0,2,0.00039810717055349735,0.01,0.1,2,0.011531795274446638,0.025008376375980027
1350,1,20,0,0,2,0.001584893192461114,0.0,0.0,0,0.0022149838992425947,0.004803514951547968
1351,1,20,0,0,2,0.001584893192461114,0.0,0.0,1,0.0030978235779759804,0.006718081282285508
1352,1,20,0,0,2,0.001584893192461114,0.0,0.0,2,0.0011992261929729055,0.0026006965333712274
1353,1,20,0,0,2,0.001584893192461114,0.0,0.01,0,0.0029167644968522955,0.006325428313752168
1354,1,20,0,0,2,0.001584893192461114,0.0,0.01,1,0.0011805510714214388,0.0025601968143325834
1355,1,20,0,0,2,0.001584893192461114,0.0,0.01,2,0.0009043989585287925,0.0019613207666850222
1356,1,20,0,0,2,0.001584893192461114,0.0,0.1,0,0.0010551193305191634,0.0022881798290042485
1357,1,20,0,0,2,0.001584893192461114,0.0,0.1,1,0.00230643098328034,0.005001831262380285
1358,1,20,0,0,2,0.001584893192461114,0.0,0.1,2,0.0038592418516552457,0.008369327624640798
1359,1,20,0,0,2,0.001584893192461114,0.001,0.0,0,0.0032709903592806734,0.007093618650025726
1360,1,20,0,0,2,0.001584893192461114,0.001,0.0,1,0.0019888326749024987,0.004313073107794615
1361,1,20,0,0,2,0.001584893192461114,0.001,0.0,2,0.0015968855684527306,0.003463078763957075
1362,1,20,0,0,2,0.001584893192461114,0.001,0.01,0,0.005767725161090674,0.012508151439471956
1363,1,20,0,0,2,0.001584893192461114,0.001,0.01,1,0.00445838698095447,0.009668661036373536
1364,1,20,0,0,2,0.001584893192461114,0.001,0.01,2,0.0040050288962066765,0.008685488048418257
1365,1,20,0,0,2,0.001584893192461114,0.001,0.1,0,0.0021280987334845337,0.004615091824441138
1366,1,20,0,0,2,0.001584893192461114,0.001,0.1,1,0.0006830708158905521,0.0014813384775475389
1367,1,20,0,0,2,0.001584893192461114,0.001,0.1,2,0.001328435462788159,0.0028809056399242807
1368,1,20,0,0,2,0.001584893192461114,0.01,0.0,0,0.004145188398977506,0.008989444328818952
1369,1,20,0,0,2,0.001584893192461114,0.01,0.0,1,0.0022597750246257414,0.004900651025786781
1370,1,20,0,0,2,0.001584893192461114,0.01,0.0,2,0.0016593713548023654,0.0035985882857609754
1371,1,20,0,0,2,0.001584893192461114,0.01,0.01,0,0.00391014311063435,0.008479714412843797
1372,1,20,0,0,2,0.001584893192461114,0.01,0.01,1,0.0018234024896906132,0.003954313674656357
1373,1,20,0,0,2,0.001584893192461114,0.01,0.01,2,0.0036844695411946612,0.007990308433259284
1374,1,20,0,0,2,0.001584893192461114,0.01,0.1,0,0.0013862853106713549,0.003006361454454909
1375,1,20,0,0,2,0.001584893192461114,0.01,0.1,1,0.003944577273454263,0.008554389906424606
1376,1,20,0,0,2,0.001584893192461114,0.01,0.1,2,0.0021167508727382616,0.00459048233685911
1377,1,20,0,0,2,0.00630957344480193,0.0,0.0,0,0.001939045541496895,0.0042051024630462225
1378,1,20,0,0,2,0.00630957344480193,0.0,0.0,1,0.0019290167918189125,0.004183353659797588
1379,1,20,0,0,2,0.00630957344480193,0.0,0.0,2,0.0004293583437150292,0.0009311260566328515
1380,1,20,0,0,2,0.00630957344480193,0.0,0.01,0,0.0009528141789831125,0.002066316218532027
1381,1,20,0,0,2,0.00630957344480193,0.0,0.01,1,0.0027631207919581713,0.005992229578572867
1382,1,20,0,0,2,0.00630957344480193,0.0,0.01,2,0.0007192215893466596,0.001559736691126344
1383,1,20,0,0,2,0.00630957344480193,0.0,0.1,0,0.0009629634581779945,0.0020883264075797765
1384,1,20,0,0,2,0.00630957344480193,0.0,0.1,1,0.000228525476286996,0.0004955907546459226
1385,1,20,0,0,2,0.00630957344480193,0.0,0.1,2,0.0012563049830997147,0.002724480196938331
1386,1,20,0,0,2,0.00630957344480193,0.001,0.0,0,0.0005576838104860886,0.0012094185076569587
1387,1,20,0,0,2,0.00630957344480193,0.001,0.0,1,0.0008133404372169182,0.0017638471106746984
1388,1,20,0,0,2,0.00630957344480193,0.001,0.0,2,0.000496651282667156,0.0010770605884823504
1389,1,20,0,0,2,0.00630957344480193,0.001,0.01,0,0.0021817052320412147,0.004731345318385362
1390,1,20,0,0,2,0.00630957344480193,0.001,0.01,1,0.0005971592085059771,0.001295026653464105
1391,1,20,0,0,2,0.00630957344480193,0.001,0.01,2,0.0007758244040776461,0.0016824881327747307
1392,1,20,0,0,2,0.00630957344480193,0.001,0.1,0,0.0006971949819628376,0.0015119687872890992
1393,1,20,0,0,2,0.00630957344480193,0.001,0.1,1,0.0005848366271268004,0.0012683033423299779
1394,1,20,0,0,2,0.00630957344480193,0.001,0.1,2,0.0008180504786277022,0.0017740615209676344
1395,1,20,0,0,2,0.00630957344480193,0.01,0.0,0,0.001384290216272988,0.0030020348018884586
1396,1,20,0,0,2,0.00630957344480193,0.01,0.0,1,0.002561583006102197,0.005555165558381984
1397,1,20,0,0,2,0.00630957344480193,0.01,0.0,2,0.0018754938600247257,0.004067281392540037
1398,1,20,0,0,2,0.00630957344480193,0.01,0.01,0,0.000417038670193437,0.0009044090516111023
1399,1,20,0,0,2,0.00630957344480193,0.01,0.01,1,0.0013409291923766834,0.002908000110859079
1400,1,20,0,0,2,0.00630957344480193,0.01,0.01,2,0.0005377335516135076,0.001166153467755556
1401,1,20,0,0,2,0.00630957344480193,0.01,0.1,0,0.001047091679615529,0.002270770699685249
1402,1,20,0,0,2,0.00630957344480193,0.01,0.1,1,0.0011968049301868864,0.0025954456726321284
1403,1,20,0,0,2,0.00630957344480193,0.01,0.1,2,0.0016457427492580336,0.0035690326711475544
1404,1,20,0,0,2,0.025118864315095794,0.0,0.0,0,0.0005088780221664016,0.001103576052551137
1405,1,20,0,0,2,0.025118864315095794,0.0,0.0,1,0.00016037835064310993,0.0003478037946380602
1406,1,20,0,0,2,0.025118864315095794,0.0,0.0,2,0.0006864529558346282,0.0014886731402487677
1407,1,20,0,0,2,0.025118864315095794,0.0,0.01,0,0.00040336285075338727,0.0008747510467933642
1408,1,20,0,0,2,0.025118864315095794,0.0,0.01,1,0.0004641560240780174,0.0010065898909117179
1409,1,20,0,0,2,0.025118864315095794,0.0,0.01,2,0.0006159520904429898,0.0013357817530375079
1410,1,20,0,0,2,0.025118864315095794,0.0,0.1,0,0.0006125870348903513,0.0013284841403255528
1411,1,20,0,0,2,0.025118864315095794,0.0,0.1,1,0.00025512987153788493,0.0005532862577185345
1412,1,20,0,0,2,0.025118864315095794,0.0,0.1,2,0.00021247892803800592,0.0004607914793730339
1413,1,20,0,0,2,0.025118864315095794,0.001,0.0,0,0.0003312359949343567,0.0007183334626956517
1414,1,20,0,0,2,0.025118864315095794,0.001,0.0,1,0.00045437106213285427,0.0009853697768422698
1415,1,20,0,0,2,0.025118864315095794,0.001,0.0,2,0.0005402635642642697,0.0011716401684036721
1416,1,20,0,0,2,0.025118864315095794,0.001,0.01,0,0.00021339495322253424,0.00046277801330286554
1417,1,20,0,0,2,0.025118864315095794,0.001,0.01,1,0.00027965733017145755,0.0006064776214616876
1418,1,20,0,0,2,0.025118864315095794,0.001,0.01,2,0.00015879579280515203,0.0003443717876429215
1419,1,20,0,0,2,0.025118864315095794,0.001,0.1,0,0.0006239783360030242,0.0013531878346643785
1420,1,20,0,0,2,0.025118864315095794,0.001,0.1,1,0.00017919911722947683,0.0003886193661318854
1421,1,20,0,0,2,0.025118864315095794,0.001,0.1,2,0.00020395582854977932,0.00044230789769136706
1422,1,20,0,0,2,0.025118864315095794,0.01,0.0,0,0.00033600982475794116,0.0007286862074454328
1423,1,20,0,0,2,0.025118864315095794,0.01,0.0,1,0.00047270103136332796,0.0010251209828397953
1424,1,20,0,0,2,0.025118864315095794,0.01,0.0,2,0.0006863363442681113,0.0014884202510952714
1425,1,20,0,0,2,0.025118864315095794,0.01,0.01,0,0.0004828981718227551,0.0010472349660053805
1426,1,20,0,0,2,0.025118864315095794,0.01,0.01,1,0.00039729838227422365,0.0008615993642809925
1427,1,20,0,0,2,0.025118864315095794,0.01,0.01,2,0.0007168952476157233,0.001554691680509886
1428,1,20,0,0,2,0.025118864315095794,0.01,0.1,0,0.000654769592478254,0.0014199631556526214
1429,1,20,0,0,2,0.025118864315095794,0.01,0.1,1,0.0007049943315414744,0.0015288828119581464
1430,1,20,0,0,2,0.025118864315095794,0.01,0.1,2,0.000673335907941392,0.0014602269128532205
1431,1,20,0,0,2,0.1,0.0,0.0,0,0.0004544639593458382,0.0009855712379687718
1432,1,20,0,0,2,0.1,0.0,0.0,1,0.0002600056984987785,0.0005638601981051087
1433,1,20,0,0,2,0.1,0.0,0.0,2,0.0003212293924787637,0.0006966326889220482
1434,1,20,0,0,2,0.1,0.0,0.01,0,0.00010252219094246038,0.00022233429201266936
1435,1,20,0,0,2,0.1,0.0,0.01,1,0.00014739578161854198,0.0003196492042411096
1436,1,20,0,0,2,0.1,0.0,0.01,2,0.0001708754259377931,0.0003705682301460462
1437,1,20,0,0,2,0.1,0.0,0.1,0,0.00021449021927337446,0.00046515325713779044
1438,1,20,0,0,2,0.1,0.0,0.1,1,0.00027115730791690015,0.0005880440861198647
1439,1,20,0,0,2,0.1,0.0,0.1,2,0.00012994552007244024,0.0002818057723887223
1440,1,20,0,0,2,0.1,0.001,0.0,0,2.910820178650389e-05,6.312537194602552e-05
1441,1,20,0,0,2,0.1,0.001,0.0,1,5.085766108256798e-05,0.0001102922398191745
1442,1,20,0,0,2,0.1,0.001,0.0,2,0.00016177171372797031,0.00035082550527593457
1443,1,20,0,0,2,0.1,0.001,0.01,0,0.00024233331937631477,0.0005255350719616607
1444,1,20,0,0,2,0.1,0.001,0.01,1,0.000261827735179021,0.0005678115498231987
1445,1,20,0,0,2,0.1,0.001,0.01,2,8.012274367326224e-05,0.0001737578306213267
1446,1,20,0,0,2,0.1,0.001,0.1,0,0.00020667772914171093,0.000448210735267045
1447,1,20,0,0,2,0.1,0.001,0.1,1,0.0002053785312992075,0.00044539323566191553
1448,1,20,0,0,2,0.1,0.001,0.1,2,9.843224623673721e-05,0.00021346465167277183
1449,1,20,0,0,2,0.1,0.01,0.0,0,0.0005219236447737114,0.0011318673838190045
1450,1,20,0,0,2,0.1,0.01,0.0,1,0.0006141806061489506,0.001331940031526232
1451,1,20,0,0,2,0.1,0.01,0.0,2,0.0003136692741899416,0.0006802374721223929
1452,1,20,0,0,2,0.1,0.01,0.01,0,0.000550897888773515,0.0011947022488085185
1453,1,20,0,0,2,0.1,0.01,0.01,1,0.0003448912325190078,0.0007479468327644998
1454,1,20,0,0,2,0.1,0.01,0.01,2,0.00029011705160876143,0.0006291610496935119
1455,1,20,0,0,2,0.1,0.01,0.1,0,0.000548231095751297,0.0011889189200180526
1456,1,20,0,0,2,0.1,0.01,0.1,1,0.0005380738291939873,0.0011668914092124079
1457,1,20,0,0,2,0.1,0.01,0.1,2,0.000544915116344773,0.0011817277360714289
1458,2,3,0,0,0,0.0001,0.0,0.0,0,0.0630152794219129,0.21581356992763334
1459,2,3,0,0,0,0.0001,0.0,0.0,1,0.04300660655541632,0.14728823511286443
1460,2,3,0,0,0,0.0001,0.0,0.0,2,0.05580161423884285,0.19110834208919802
1461,2,3,0,0,0,0.0001,0.0,0.01,0,0.043051442372062494,0.14744178799305155
1462,2,3,0,0,0,0.0001,0.0,0.01,1,0.04862742218972115,0.16653830111388188
1463,2,3,0,0,0,0.0001,0.0,0.01,2,0.052817045018715314,0.1808868443191211
1464,2,3,0,0,0,0.0001,0.0,0.1,0,0.05975322083705988,0.20464173168509106
1465,2,3,0,0,0,0.0001,0.0,0.1,1,0.06056451633046794,0.20742024156880204
1466,2,3,0,0,0,0.0001,0.0,0.1,2,0.04781218655911206,0.16374629712075553
1467,2,3,0,0,0,0.0001,0.001,0.0,0,0.06494276892566535,0.22241480052787735
1468,2,3,0,0,0,0.0001,0.001,0.0,1,0.045907453691502356,0.15722300302941164
1469,2,3,0,0,0,0.0001,0.001,0.0,2,0.05650037651225877,0.19350145027089719
1470,2,3,0,0,0,0.0001,0.001,0.01,0,0.04886011436247198,0.1673352209872247
1471,2,3,0,0,0,0.0001,0.001,0.01,1,0.05783714482603547,0.1980795898048143
1472,2,3,0,0,0,0.0001,0.001,0.01,2,0.0533252474490418,0.1826273266551642
1473,2,3,0,0,0,0.0001,0.001,0.1,0,0.04058433743367258,0.13899249237737787
1474,2,3,0,0,0,0.0001,0.001,0.1,1,0.04824603002256294,0.16523211623472336
1475,2,3,0,0,0,0.0001,0.001,0.1,2,0.043856090939476226,0.15019753360687368
1476,2,3,0,0,0,0.0001,0.01,0.0,0,0.05786551879994523,0.19817676446877952
1477,2,3,0,0,0,0.0001,0.01,0.0,1,0.04571834935578573,0.1565753619786349
1478,2,3,0,0,0,0.0001,0.01,0.0,2,0.046510247525385365,0.15928744026454067
1479,2,3,0,0,0,0.0001,0.01,0.01,0,0.04968175326724444,0.17014915479593068
1480,2,3,0,0,0,0.0001,0.01,0.01,1,0.06220142840264317,0.21302630792595495
1481,2,3,0,0,0,0.0001,0.01,0.01,2,0.05813755039960098,0.19910841328781842
1482,2,3,0,0,0,0.0001,0.01,0.1,0,0.05916859456054819,0.20263951436629243
1483,2,3,0,0,0,0.0001,0.01,0.1,1,0.05476680675145191,0.18756435243953817
1484,2,3,0,0,0,0.0001,0.01,0.1,2,0.04222423294271275,0.1446087763542316
1485,2,3,0,0,0,0.00039810717055349735,0.0,0.0,0,0.05905563609717366,0.2022526562985661
1486,2,3,0,0,0,0.00039810717055349735,0.0,0.0,1,0.05920619914201501,0.20276830184524106
1487,2,3,0,0,0,0.00039810717055349735,0.0,0.0,2,0.05692598546013188,0.19495906796737128
1488,2,3,0,0,0,0.00039810717055349735,0.0,0.01,0,0.05227497106600505,0.17903035941621512
1489,2,3,0,0,0,0.00039810717055349735,0.0,0.01,1,0.049421450930354646,0.16925767614027695
1490,2,3,0,0,0,0.00039810717055349735,0.0,0.01,2,0.044631789354188926,0.1528541312702039
1491,2,3,0,0,0,0.00039810717055349735,0.0,0.1,0,0.043498307370627855,0.1489722030209751
1492,2,3,0,0,0,0.00039810717055349735,0.0,0.1,1,0.049280662722592704,0.16877550727584353
1493,2,3,0,0,0,0.00039810717055349735,0.0,0.1,2,0.050958146215589244,0.17452052188879738
1494,2,3,0,0,0,0.00039810717055349735,0.001,0.0,0,0.05699235919160721,0.19518638350211964
1495,2,3,0,0,0,0.00039810717055349735,0.001,0.0,1,0.04411345623019207,0.15107895352081183
1496,2,3,0,0,0,0.00039810717055349735,0.001,0.0,2,0.06136039048280048,0.21014593672724144
1497,2,3,0,0,0,0.00039810717055349735,0.001,0.01,0,0.04817669406503951,0.16499465572268954
1498,2,3,0,0,0,0.00039810717055349735,0.001,0.01,1,0.05390684075696346,0.1846191567189209
1499,2,3,0,0,0,0.00039810717055349735,0.001,0.01,2,0.05132950959930708,0.17579236037488813
1500,2,3,0,0,0,0.00039810717055349735,0.001,0.1,0,0.0463604498128878,0.158774415814
1501,2,3,0,0,0,0.00039810717055349735,0.001,0.1,1,0.05411703244453248,0.18533901734446326
1502,2,3,0,0,0,0.00039810717055349735,0.001,0.1,2,0.05412758956193876,0.1853751731659798
1503,2,3,0,0,0,0.00039810717055349735,0.01,0.0,0,0.040117883147587324,0.13739498831786084
1504,2,3,0,0,0,0.00039810717055349735,0.01,0.0,1,0.054717865331060704,0.18739673876315918
1505,2,3,0,0,0,0.00039810717055349735,0.01,0.0,2,0.05501582803200883,0.18841719594095493
1506,2,3,0,0,0,0.00039810717055349735,0.01,0.01,0,0.05202821252512326,0.1781852653040193
1507,2,3,0,0,0,0.00039810717055349735,0.01,0.01,1,0.055889322152276766,0.1914087225379197
1508,2,3,0,0,0,0.00039810717055349735,0.01,0.01,2,0.04660558565325036,0.1596139525313038
1509,2,3,0,0,0,0.00039810717055349735,0.01,0.1,0,0.04605279017743587,0.15772074875327083
1510,2,3,0,0,0,0.00039810717055349735,0.01,0.1,1,0.0440541660404304,0.15087589756943723
1511,2,3,0,0,0,0.00039810717055349735,0.01,0.1,2,0.04969149526924407,0.1701825190251949
